pleasantness,eventfulness,FGfeat,birds,speech,child,bike,scooter,car,heavy
0.019954,0.13296,0.34738,0.33342,0.33849,0.34182,0.33574,0.33263,0.34692,0.31021
0.035702,0.11594,0.3957,0.34818,0.36853,0.39125,0.36724,0.36354,0.38846,0.41731
0.042704,0.10826,0.37131,0.33342,0.33422,0.33479,0.32744,0.32358,0.35038,0.31066
0.050791,0.098553,0.35175,0.33333,0.3337,0.33394,0.3309,0.33001,0.3506,0.28684
0.049128,0.098124,0.35129,0.33335,0.33333,0.33333,0.33316,0.33283,0.359,0.32024
0.028429,0.11636,0.34888,0.33591,0.32826,0.32498,0.32785,0.32688,0.36576,0.27592
0.013531,0.13088,0.38277,0.34059,0.33695,0.33928,0.3323,0.33112,0.376,0.28006
0.014101,0.13148,0.38515,0.33333,0.33307,0.33289,0.33217,0.33425,0.3826,0.30471
0.028462,0.11385,0.37872,0.33263,0.34138,0.34657,0.33676,0.33532,0.38029,0.30147
0.0090468,0.13062,0.37595,0.33333,0.37867,0.40791,0.36477,0.35699,0.41116,0.34121
0.029427,0.1095,0.37818,0.33333,0.3434,0.34989,0.33964,0.335,0.37813,0.3128
-0.002671,0.14173,0.35305,0.33215,0.33214,0.33137,0.33213,0.33199,0.3569,0.30001
0.0071826,0.13054,0.37817,0.33981,0.35408,0.36479,0.35154,0.33546,0.3609,0.31468
0.038271,0.09959,0.36786,0.33333,0.34317,0.34791,0.3409,0.32529,0.33726,0.32115
0.063237,0.075413,0.37588,0.35081,0.33333,0.33333,0.33286,0.3325,0.36424,0.30684
0.054814,0.082155,0.39136,0.3788,0.34191,0.34744,0.33851,0.33404,0.37225,0.32146
0.041266,0.094192,0.38724,0.33333,0.37819,0.40714,0.36844,0.36126,0.38522,0.36698
0.058693,0.0754,0.36159,0.33333,0.33878,0.34229,0.33923,0.33229,0.35295,0.31378
0.045438,0.091443,0.38459,0.34887,0.32645,0.32201,0.32522,0.31953,0.34361,0.28362
0.052355,0.08283,0.39005,0.33333,0.36081,0.37854,0.35418,0.32916,0.36054,0.30768
0.048514,0.086084,0.37779,0.33333,0.33362,0.3338,0.33553,0.32591,0.35801,0.27965
0.042771,0.091796,0.3499,0.32637,0.33012,0.32804,0.33004,0.33124,0.34732,0.29219
0.030296,0.10282,0.37451,0.35165,0.35849,0.37472,0.35421,0.34719,0.36414,0.32777
0.041226,0.090993,0.38499,0.33333,0.35003,0.3608,0.34871,0.3419,0.36037,0.35737
0.052012,0.080967,0.37229,0.33333,0.33067,0.32896,0.33164,0.33074,0.35182,0.28781
0.043964,0.086201,0.36826,0.335,0.33511,0.33625,0.33492,0.33109,0.35086,0.30054
0.061825,0.06696,0.36656,0.33169,0.34071,0.34546,0.34118,0.33268,0.34654,0.30953
0.050166,0.077398,0.38497,0.35427,0.33327,0.33322,0.3338,0.33323,0.3637,0.30644
0.044393,0.081533,0.36882,0.34619,0.33139,0.33013,0.32922,0.32541,0.34403,0.2897
0.035645,0.090143,0.37449,0.33372,0.34916,0.35938,0.34514,0.34379,0.36058,0.31865
0.02702,0.099847,0.39111,0.33385,0.34179,0.34724,0.33865,0.33891,0.36925,0.33333
0.055377,0.072913,0.36761,0.33333,0.34796,0.3574,0.34324,0.34437,0.3666,0.3093
0.015464,0.11419,0.37313,0.33333,0.33194,0.33104,0.33129,0.33205,0.35976,0.29671
0.019886,0.10776,0.39287,0.33333,0.33297,0.33273,0.33296,0.33279,0.37354,0.29532
0.03463,0.091398,0.37308,0.33333,0.33333,0.33333,0.33333,0.33333,0.36273,0.30085
0.031361,0.092947,0.38436,0.33333,0.33331,0.33329,0.33518,0.33418,0.36348,0.32881
0.013731,0.10974,0.36608,0.33333,0.33326,0.33322,0.33304,0.33257,0.36056,0.31189
0.036844,0.084811,0.38748,0.33333,0.35684,0.372,0.35185,0.3514,0.38248,0.3411
0.048241,0.076652,0.42179,0.33333,0.38061,0.41111,0.39227,0.40484,0.43474,0.39878
0.02543,0.098078,0.38969,0.33333,0.35962,0.37657,0.36238,0.33938,0.35439,0.335
0.034382,0.08923,0.40017,0.35526,0.34755,0.35672,0.35481,0.3614,0.37692,0.35949
-0.026046,0.14939,0.39763,0.33333,0.33659,0.3387,0.33618,0.33352,0.35504,0.31654
0.0026183,0.12035,0.38804,0.33333,0.35047,0.36153,0.34488,0.33468,0.35711,0.306
0.011225,0.10711,0.41351,0.33333,0.33008,0.32798,0.32991,0.32784,0.36445,0.29258
0.043798,0.072507,0.40135,0.33333,0.33333,0.33333,0.33333,0.33333,0.35516,0.29405
0.045111,0.069583,0.38503,0.33396,0.33197,0.33109,0.33143,0.33086,0.35824,0.31401
0.049492,0.066102,0.37644,0.33333,0.34757,0.35675,0.34421,0.33439,0.34386,0.30279
0.072044,0.041536,0.38269,0.33333,0.32849,0.32536,0.32809,0.32027,0.33626,0.28626
0.037857,0.07452,0.36499,0.33333,0.32231,0.3152,0.32314,0.32366,0.34795,0.28175
0.026833,0.086251,0.36996,0.33333,0.32481,0.31932,0.32486,0.32426,0.34374,0.28144
0.02246,0.092652,0.3916,0.33333,0.3488,0.35878,0.34235,0.33565,0.35678,0.30327
0.027595,0.08662,0.38049,0.33333,0.34166,0.34703,0.33821,0.33108,0.35698,0.30205
0.048564,0.063402,0.37054,0.33333,0.33442,0.33512,0.33461,0.33372,0.36232,0.31104
0.034314,0.079552,0.37492,0.33333,0.33595,0.33763,0.3306,0.32451,0.34913,0.29701
0.017068,0.09654,0.38602,0.33333,0.36852,0.39123,0.35686,0.34939,0.37359,0.32818
0.045067,0.065496,0.36662,0.33333,0.33046,0.32861,0.3289,0.33107,0.35228,0.29579
0.04731,0.062972,0.35309,0.33333,0.32158,0.314,0.32343,0.32562,0.35802,0.27808
0.016611,0.093929,0.38847,0.33333,0.33834,0.34156,0.33385,0.33793,0.35696,0.31829
0.039999,0.070818,0.41222,0.33333,0.36483,0.38515,0.35398,0.34955,0.36828,0.33321
0.054174,0.055455,0.39581,0.33333,0.32584,0.32101,0.32385,0.32594,0.36375,0.28784
0.017364,0.08956,0.4276,0.33333,0.33464,0.33548,0.3353,0.33198,0.36939,0.30045
0.026458,0.07799,0.44234,0.35499,0.33866,0.3421,0.33748,0.33521,0.37432,0.32827
-1.5078e-05,0.10368,0.43372,0.38101,0.34955,0.36001,0.34204,0.33672,0.36104,0.32898
-0.0062687,0.10709,0.43328,0.36887,0.33424,0.33483,0.33054,0.32709,0.35002,0.3073
-0.019085,0.11637,0.42519,0.33836,0.34544,0.35325,0.34052,0.3399,0.35767,0.30962
-0.0037812,0.099983,0.41492,0.33333,0.33259,0.33211,0.33049,0.32792,0.35924,0.27885
0.0042557,0.089054,0.41301,0.33333,0.33259,0.33211,0.3317,0.33058,0.35509,0.28846
-0.0009124,0.089422,0.41214,0.33459,0.34843,0.35817,0.34172,0.33199,0.3547,0.32547
-0.0083137,0.091068,0.41207,0.33333,0.33305,0.33287,0.33223,0.33195,0.35654,0.3036
-0.02249,0.10211,0.38865,0.33333,0.33066,0.32893,0.32936,0.33333,0.35302,0.28601
-0.019138,0.09436,0.4102,0.33333,0.32896,0.32614,0.32575,0.3262,0.36325,0.27435
-0.017123,0.088644,0.44558,0.33333,0.35528,0.36944,0.34511,0.33309,0.39139,0.29668
0.006306,0.060011,0.38332,0.33333,0.33333,0.33333,0.33333,0.33333,0.36578,0.27989
-0.014272,0.079691,0.37855,0.33333,0.33262,0.33216,0.33105,0.33333,0.36589,0.27236
-0.013706,0.074987,0.36802,0.33333,0.33302,0.33282,0.33001,0.32663,0.35438,0.30254
-0.0068843,0.067136,0.39735,0.33333,0.33183,0.33086,0.3414,0.33986,0.37197,0.32642
0.015789,0.042039,0.4063,0.35161,0.33103,0.32955,0.32562,0.32098,0.35915,0.3143
0.01453,0.037039,0.416,0.34538,0.37495,0.4018,0.36679,0.37666,0.40608,0.3486
-0.00056991,0.054503,0.39312,0.33403,0.39916,0.44163,0.38976,0.38155,0.40911,0.37329
-0.013454,0.071288,0.43426,0.33896,0.45246,0.52932,0.45084,0.40543,0.42958,0.39192
-0.0078127,0.070658,0.39541,0.33811,0.39196,0.42979,0.40738,0.40411,0.42416,0.38409
-0.010838,0.073321,0.43162,0.33333,0.38103,0.4118,0.39167,0.39669,0.41752,0.384
-0.0034905,0.060674,0.41583,0.33333,0.35083,0.36212,0.36367,0.36187,0.39759,0.34982
0.0079373,0.046926,0.39326,0.33333,0.34177,0.34721,0.34178,0.34005,0.36744,0.32893
